Budget_M,Genre,Runtime_Min,Critic_Score,Release_Month,Star_Power_Index,Success_Label
173.4210886795046,Action,86.98542764985302,68.64373317707485,8,1.374429100197892,0
104.47651343388223,Drama,97.68774022915836,65.6788319756727,3,7.493293744606153,0
31.476802175117275,Horror,100.38011164567337,92.75617996320365,9,1.5577390628146923,1
25.247506193168952,Comedy,117.2158037724595,47.70859105742661,10,5.214597109055811,0
94.81404460069166,Comedy,87.71957629895252,62.027215983659644,12,8.449040220122747,0
55.78010103877403,Drama,117.99081689793691,91.74558359147427,4,5.0609378195055665,1
110.75248584757439,Drama,122.1250322880807,61.509139746358585,3,2.34180773891423,0
94.21222514345969,Sci-Fi,98.30444542919335,54.89793526428729,10,9.865304605053637,0
62.97607517705042,Drama,89.88188568954047,63.465948617168024,6,9.00356915866837,0
31.80242724240227,Drama,112.12697579949975,88.57062375584704,10,7.941822699025126,1
15.04798898746088,Comedy,104.92706342473888,76.33403535508828,9,4.703604426092894,0
78.34482966791158,Sci-Fi,115.50879573183863,63.57641788039666,7,2.65461154200368,0
20.810061344761287,Drama,149.2466609064992,74.98505140883279,4,9.47270063276651,1
30.648165176227884,Drama,111.71592621069288,89.54207465225514,3,5.791160138654251,1
74.92425119946591,Sci-Fi,94.0192359679967,62.93294536212161,10,8.671199143487366,0
69.71795502077168,Horror,87.72775970144853,59.2900481589481,4,4.078855051834832,1
23.34887825893928,Sci-Fi,88.69495921696041,80.77964763471907,3,4.017594853715235,0
139.69306254094215,Comedy,73.43084232222198,67.82322753388702,12,9.869864326066352,0
137.23433721793634,Horror,133.31859020863948,56.420128312281,3,5.696497436453648,1
96.95656833503458,Action,54.16802951610589,66.44793264161642,12,2.266258814746717,0
96.87377816391923,Sci-Fi,122.20262044298264,54.81154787472411,9,2.9770721019523667,0
96.95739156522926,Comedy,88.29840233311923,80.28569321780247,4,5.337498514534487,0
129.06239787428254,Horror,97.18986963439706,77.10827761107304,9,1.382238194395702,1
106.27901443312994,Sci-Fi,87.55030896139029,93.8367997373371,12,5.162805868404704,1
34.19191242990145,Drama,146.14661649105076,85.94586802174443,10,4.770467578721148,1
55.16993922817281,Sci-Fi,110.40789004214442,58.83455393444762,5,8.014026387875383,0
271.8612879289795,Action,129.7594631260713,51.52390994503011,7,4.194477680403176,0
9.25937276285081,Sci-Fi,142.51317146490015,53.50682113667775,5,9.842938853856394,0
45.14518837877829,Horror,114.08513685056009,66.68174881968011,1,2.6269292737081282,1
140.19250224113185,Horror,80.10940572861969,86.31051580286453,2,6.318880164713214,1
36.13067304943347,Sci-Fi,104.4839312471057,95.91505276007669,11,1.8072936730742917,1
108.27917153396893,Horror,91.44379966084495,72.78006242320481,5,7.604775855945838,1
69.04778553587421,Drama,97.41239595281752,55.01853844461739,6,9.952783192557744,0
38.36179668118569,Sci-Fi,107.63440518376778,81.739372416179,7,8.37224773976469,1
7.240448684846345,Drama,106.64610894769339,86.05942036942264,2,6.001331866482712,1
76.76610079741872,Drama,120.30272902550716,92.2417595786407,10,5.362672216597228,1
33.54437285931377,Comedy,123.93260734451216,69.54020140841422,9,8.515269651401622,1
60.9154950109923,Sci-Fi,106.64637059333856,31.216648051395417,6,9.423766762396518,0
96.29203879703104,Horror,120.08672295269793,28.375139287438767,2,9.902858732182837,0
122.11249193388312,Drama,96.26600362661397,55.411085157600894,2,4.568853048080357,0
45.02529423096095,Comedy,142.8694956399126,69.64886425619812,3,9.91825727315061,1
38.30006461296671,Sci-Fi,95.86221779455884,90.1896436300885,1,2.4033362695644835,0
20.45224311713187,Sci-Fi,139.9296621155607,62.4713260634122,9,3.281947983387183,0
126.18516289585668,Action,73.09832270570695,89.33109989515975,10,1.8011451226050657,0
247.26903902034437,Action,100.48981856472885,81.45143594963011,11,3.445646648360335,0
135.4590553279867,Drama,101.72554565965986,63.18061546353155,4,7.911437964562101,0
155.82404210570803,Action,116.97479486871185,82.70735688006766,5,8.676319223606047,1
36.39336382089263,Drama,131.5454200804706,77.32231850870134,7,8.010033805923145,1
92.31206660222693,Horror,78.7651199235118,88.11782502352598,1,6.679592003509266,1
115.2027799584311,Drama,82.30042394892732,75.18698360449739,3,5.62569861270381,0
26.525543897252852,Action,74.95229830709405,80.86347977171185,3,7.378338602922819,1
191.48608585063846,Horror,143.00460492996044,42.999219683693326,2,4.517501943404996,0
16.728537344039335,Action,117.44012356992806,87.47790852827904,8,8.571775163497318,1
172.22628063583136,Drama,82.89071978857193,75.63568106719536,5,7.094710845791068,0
16.611285107876835,Comedy,98.92262815109824,83.48676585730097,1,7.280242286449677,1
27.741506397791,Sci-Fi,139.54403489153736,58.75724363469984,12,5.823423938161641,0
93.49001972545351,Action,103.04701924221905,88.80105434170363,2,8.967060857900552,1
70.33658553087784,Drama,101.57029655522068,45.061947375610515,1,3.2681326031114724,0
48.68306532708044,Horror,90.46758232942354,66.67913855124249,6,4.430328880249457,1
186.68575221559362,Action,84.37519215453094,89.64576049765773,9,7.998783127099202,1
20.998907524082316,Action,139.5830952610789,86.73906642410061,11,5.434740065164039,1
59.131688022386385,Sci-Fi,151.8475397185515,54.53972832512601,7,9.002926120817717,0
101.89580361995618,Drama,85.3701399303163,66.0955305509323,5,4.117593877865671,0
82.25523640820127,Comedy,145.123558230453,79.19268829976335,12,4.323971519376803,0
39.40358284807837,Horror,97.81526459274737,94.00767392962003,3,8.998622104479628,1
40.62842335861747,Drama,123.34119988422218,88.75430017008522,12,5.17933288163837,1
120.86799689035091,Horror,145.2553451203602,82.07081059377744,12,5.645121257822381,1
124.74765275463082,Action,106.3730851074092,72.71483201553214,8,3.9948734380211146,0
83.82795331315427,Sci-Fi,101.80145199331602,48.38588295403658,10,3.4900294796117373,0
32.36687748662092,Sci-Fi,130.02702409470464,44.03659146076873,4,6.903538397545528,0
41.72135567646755,Comedy,82.25117907409377,59.68679856546172,9,2.078565953870835,0
65.59312753854111,Sci-Fi,138.67653444601075,64.76796160376395,5,8.913453770646184,0
72.91082295672891,Action,113.57023481106458,62.06916328992986,6,8.01282823088597,0
99.09744473912355,Comedy,95.55623729614558,53.023087697217264,5,2.716734373352225,0
56.76108890572718,Drama,94.89580991710363,37.849350920365666,10,7.246179512421088,0
119.02048930008885,Sci-Fi,75.41343720429086,54.214288219633666,12,6.423696291570714,0
118.11791314698053,Comedy,96.59569583440026,99.01003480838929,11,2.660815456629797,0
159.35814732314097,Action,103.39905595013997,82.39765433857025,7,3.4588315544520922,0
67.7571931694783,Horror,83.46766170721295,41.47005468161893,7,4.68087853360451,0
84.84675368106556,Horror,108.86337559677489,91.97147211996719,1,7.293184617209265,1
60.16940826456393,Action,121.8229271131374,54.95766212673947,2,6.748510679353053,0
32.71178730067996,Action,104.66319660001453,47.33585514188163,7,5.790113629090281,0
243.60384879340518,Horror,126.56814566298166,27.58299785540607,8,7.915694888026308,0
146.1366691203616,Comedy,89.8215004255166,90.88526805715118,4,7.821439656455493,1
116.47371713807533,Horror,135.0845691054985,85.8298066150418,6,6.560732386560303,1
66.0362437076876,Action,113.04536764437145,73.941717147013,11,8.082910750463427,1
30.23792416843842,Sci-Fi,148.63142924386858,89.7910268936181,12,4.008370373012883,1
130.76375638212812,Drama,170.35543280596832,54.9765435506955,10,8.93124575490345,0
59.35735162811352,Sci-Fi,98.24391019241797,67.47891464155393,3,6.534190772217467,0
90.34465270889258,Sci-Fi,99.27340307746356,77.90099572511235,7,8.401271624311875,1
41.58761808225893,Action,103.84394695128206,78.6637741573654,11,5.916511943112556,1
80.13367006579946,Horror,124.89255625438787,63.710051023309255,3,2.9659442048981233,1
43.765282504809804,Comedy,143.14924926187726,91.99867958955544,11,5.881691158104777,1
45.18078079066811,Sci-Fi,93.67978789575491,59.533542093737424,7,4.340004973989293,0
79.38197513000706,Horror,119.53110666195182,94.09577477027204,12,7.277491324333851,1
16.362619003756343,Comedy,106.60181775360581,88.11210042934698,11,5.282144125612622,1
17.198763144324825,Sci-Fi,125.45272756351471,85.75903959937324,12,8.52501524434919,1
36.02297751611686,Comedy,147.73644233519227,36.76930147030134,11,7.10265261089725,0
56.240606182042356,Horror,103.99179406417463,57.490957720426536,8,7.160899897281915,1
121.48771651545148,Drama,68.25330833315672,55.78868392784313,3,2.9543980014195848,0
58.74385265340013,Horror,128.59754192200734,64.07829062707721,2,9.858247898421613,1
65.71521496958033,Action,89.18236953486368,76.43968105985411,12,8.575076883443398,1
52.843781735256755,Comedy,106.42210657590556,53.04249780676628,6,8.101043961046251,0
84.75898118954606,Drama,129.67577092179033,50.26463878841413,4,3.971937026440247,0
32.42318234906898,Comedy,117.4348713382777,64.26950942869315,8,5.820684875625087,0
61.20655736004331,Comedy,107.45699936117387,57.62363344223097,2,2.233928692668958,0
89.63699170290312,Sci-Fi,95.60295718854198,75.62156582716281,4,5.846283789964354,0
78.92123232930415,Action,37.50265549312503,24.579409510970905,2,2.3130032183495857,0
67.31905198570331,Comedy,127.45802039390506,80.87988327417452,2,5.977340595906411,1
67.94039350185265,Horror,103.6762075193559,79.67567970301485,2,6.83849692139415,1
95.8316130724709,Horror,147.83340695889314,67.23800956889447,1,4.5117637052491215,1
251.1279678751579,Sci-Fi,119.95070074904675,80.56417416286376,4,5.486903904981639,0
34.37347333408675,Action,96.47186568662893,83.95814399380262,2,8.880880489071274,1
255.73409307140224,Action,136.671752209401,81.45263258793875,9,1.9770683023252844,0
33.03158445317144,Horror,138.77823514895476,88.10850010457663,9,8.125596036996875,1
6.140539811159242,Drama,104.52420464118805,72.432742097206,11,2.5367909589657676,0
43.03560037812634,Sci-Fi,139.84112163933068,69.7698022231626,11,1.3303718452416555,0
85.91797043341403,Sci-Fi,96.11729861534883,56.29119904050397,7,2.67017142470543,0
218.06387263920817,Horror,113.99119423519757,22.29198795568796,6,7.885388709734407,0
30.202566734085945,Horror,124.28520969296952,90.01966154961384,12,4.64613466003174,1
95.43232382411139,Drama,129.61953960035473,61.196647302196475,3,8.852684651615636,0
19.08959778599757,Drama,125.53804621539724,86.96099869420422,12,5.722367870640392,1
213.01558753200837,Action,101.68357048592068,65.89108483490911,7,1.2002531673369785,0
148.00319244042208,Sci-Fi,137.34244101728603,88.72000277288936,1,7.450422486417341,1
45.25503439427243,Sci-Fi,106.88931692233953,61.7527671539035,9,1.9920961784910944,0
163.86771164313268,Horror,95.77431594312016,80.58063561857409,4,8.10441670115732,1
60.92505509244827,Action,96.14155081716673,70.95057888707365,6,2.5129229482466204,0
153.19282450678696,Sci-Fi,158.49970978690837,65.02240687098934,6,4.109017472249621,0
66.937816939694,Action,91.45041429770139,61.394924095657885,11,7.8514428666282425,0
69.12228210711177,Action,142.29088066901116,53.961123413320976,3,9.588082217287795,0
46.02155517209711,Horror,81.61333260474575,71.72780641504303,4,4.342905555820591,1
104.28034165906251,Action,122.19763612685466,81.24150850081668,11,8.464601981790423,1
73.07365122265239,Drama,117.42708628727087,96.11310148091655,10,2.7171303892825485,1
96.91703779284929,Drama,150.5306719931557,59.357243047349726,3,8.26461793182242,0
14.6821495397189,Comedy,93.63995262078713,49.5711310235547,6,6.91744653330626,0
156.80522962378063,Horror,86.73339455099033,38.78818221741987,1,2.7346915649113157,0
183.13164637246499,Comedy,107.08724054132544,50.886556212704214,8,3.722535643162704,0
72.82026355324673,Drama,151.62004573101132,70.23572628842095,8,2.185937997373324,0
239.74826567619567,Comedy,87.8960380014058,68.00143486173388,9,4.446703099578819,0
204.6016662564458,Horror,45.28958419489501,77.11527056085214,6,2.8328377701094967,1
105.85567366131984,Horror,111.49419593433207,52.34996111754139,1,6.795981582674262,1
165.25978528145035,Action,133.73807294902522,77.84190351697063,3,9.950545937985028,0
137.62096993025992,Sci-Fi,84.65485168400343,77.03606911821439,1,1.1080824677583774,0
10.845188036147722,Action,131.1983043338316,57.30715330827637,5,5.868278319585688,0
53.69985275783786,Horror,84.10222537468859,59.238150442318506,3,6.162999377941087,1
111.00923094238948,Drama,106.33603660770802,29.713747338061925,2,9.227879107127308,0
191.09029193514178,Drama,128.81705788215143,87.20884127292534,3,5.554048012902438,0
17.7777567325741,Action,80.31336495653903,64.1771241956037,9,5.893312776804257,0
11.71956287926312,Horror,114.53783328768885,77.7109041583007,11,5.244875211955497,1
63.839139770275885,Drama,140.37433778230593,66.22507607707725,8,3.4201387410533326,0
6.75451381583616,Horror,121.84835248028378,75.76142074974568,3,1.5042621992402232,1
62.16961376920074,Drama,91.98434856023081,83.83614372166761,11,4.677919139888525,0
87.44618067883744,Horror,147.96795881791985,70.98280727074673,2,1.4733232411661068,1
28.957031820919653,Comedy,126.45981279806225,76.33582625301942,5,5.95443222519326,1
63.48203167876668,Horror,63.48880000189233,87.2495889646746,12,3.7656427891806383,1
129.15390704865547,Horror,131.60609036835567,74.98052532280344,12,5.802421613728851,1
42.862163080043416,Action,95.71564368956808,57.97840086618884,12,2.2086726795566802,0
33.53287190802902,Comedy,114.91408869106161,50.44829534605119,1,9.393669691654237,0
61.290975621628554,Sci-Fi,135.20010010733148,66.924524981356,4,9.050691191949413,0
26.223468149578363,Action,96.25988538337916,52.45514344085239,8,2.7099685828205606,0
228.29639998128647,Sci-Fi,68.86018464895466,79.50839619433079,1,4.090998549646089,0
68.50429922258462,Drama,147.6386297976457,28.611450131767967,5,6.521434946667816,0
36.668060291336076,Sci-Fi,139.11458678004868,57.48826514942669,12,1.8611758657531565,0
78.33828366246641,Horror,107.81859967042635,76.0157198293643,4,4.191110390045358,1
61.03267923220051,Sci-Fi,131.3355362873029,73.51954099847686,6,3.2600105813710547,0
55.894498407782294,Action,100.76533169840789,78.26958399251124,7,9.23965055845027,1
42.8527957879046,Action,112.42425441902124,41.55554561386972,9,8.672595726602847,0
41.13333639660959,Sci-Fi,106.3928014340815,77.86355405223672,1,6.218494671401774,1
15.041407549686204,Action,101.77639786606744,52.055398778656205,11,5.6831170318441675,0
165.09362731091247,Action,118.98256450214387,79.50675011936752,10,9.376532150908574,0
101.09211641406262,Sci-Fi,79.79552940886029,61.35566763190784,4,9.391850046809338,0
84.0658462671592,Comedy,103.71047923086053,59.436413762141335,6,9.723971128164944,0
60.2768008400419,Comedy,117.86198681208512,70.27246211479125,10,2.1284099569736887,0
28.495675026434878,Drama,155.9525176990409,82.30400516177593,7,2.445020296868532,0
34.739909279270044,Action,80.8116446171826,61.54390936695966,7,7.090630288118979,0
16.89110495713396,Sci-Fi,123.01382644331068,43.60130247787032,8,5.872910289488604,0
38.54168557578534,Action,125.75371941069653,71.75799011359543,10,1.1661931440391236,0
24.960574148763968,Horror,63.08203173293158,66.35569561271767,8,1.5577753239056742,1
197.25386149702032,Action,120.2633003602313,69.63731189654453,8,8.992723440329247,0
123.34460010343086,Action,132.0071269745945,98.37069490752354,8,8.819837159854476,1
70.7422917427389,Comedy,124.71631698456088,76.86149033847789,12,4.215438297964406,0
31.347766940630642,Sci-Fi,107.90181862818312,78.92737374300461,8,9.019455552374811,1
26.16795534043408,Action,118.33100091306072,28.46823742858305,6,6.343075669581117,0
57.312757211298404,Comedy,114.24611743122576,89.24318438363456,9,8.253150823170117,1
126.84337310601481,Drama,67.76356654212013,60.10272733881218,3,4.846879640441928,0
17.385607799859326,Comedy,114.83300811886166,81.4758861364985,6,2.0205849461041785,0
100.16881543904184,Comedy,100.8232398504582,58.56101061923027,5,4.9035435638141465,0
38.39602393267405,Comedy,92.37944572505043,40.32143022380429,8,5.115698181972081,0
44.542855882648425,Action,172.12424883966634,65.38880884041627,4,5.9584977445654275,0
69.20383516372397,Action,141.31539299048893,57.244108682523255,4,1.950244416139852,0
32.304551336775354,Drama,81.2456984921403,62.351288816097764,10,9.922616767446502,1
55.07306878583519,Horror,118.66590491414597,73.7558749061056,11,3.197231387262157,1
29.924737569691885,Horror,146.45063188910814,89.082853685813,10,2.7869716318338362,1
41.09767627413497,Horror,72.59502114809996,57.56410681674146,5,5.741226269703429,1
113.77775209565547,Drama,111.92457853517885,87.44558446561983,11,5.834873614553998,1
71.92884833828778,Horror,113.10181814298734,95.15464012938625,6,4.9583866404991985,1
113.48271303613257,Horror,78.13767793752443,47.61224187142375,11,7.94702931692729,1
37.969326321289095,Comedy,119.48875761530574,56.12701201733983,4,5.649889606557425,0
100.68654841946827,Action,137.90615976295314,77.40425582786258,2,6.487259096304857,0
12.992021899475134,Action,147.70118978547885,73.04672275934655,12,7.5137174686700705,1
69.18071904780705,Comedy,103.76589745935135,84.21567299162392,12,1.2252259140747994,0
105.37962023389906,Comedy,172.54112587837784,60.463387547500716,2,6.135797642905403,0
12.411122219694509,Comedy,58.55083116508112,82.41432391850111,12,8.957750241055322,1
38.35337465608361,Action,118.90541774536156,84.35152415132332,3,1.1564986863289053,0
69.14440084887256,Horror,74.69264200175361,60.71245561113899,2,4.646638934208649,1
133.30242464383883,Comedy,112.25456593742248,88.75810984738266,1,9.33604705185247,1
41.093167744558244,Drama,96.95233124737426,60.26377601492411,8,4.17838962054284,0
97.93885759252203,Comedy,122.67193640976403,91.72825018894049,12,5.128559417802168,1
172.25499585895537,Sci-Fi,106.82798214744514,82.199491808258,5,9.833872537398815,1
101.12723356636647,Comedy,89.3503955493371,93.95740617132607,10,2.7939147305551644,0
56.7215408771004,Action,90.99272631090051,83.33871188264497,1,1.5872967021250535,0
87.72788255021442,Comedy,158.31148743623882,52.04437025818998,9,8.734803317751739,0
40.0881376118605,Sci-Fi,121.08809346156038,97.35883438631859,8,8.816188070911316,1
71.2388596418128,Drama,67.4467823365403,81.8311800387548,4,5.248700512120118,0
58.94633789338714,Horror,123.7696933779191,90.02642090084697,8,5.627864570295577,1
85.66422324160715,Comedy,105.13308344105008,47.205905561651676,12,8.522257326560524,0
47.57915186131431,Sci-Fi,110.11502717742847,48.620114694750946,10,7.647035483042156,0
89.18108381230894,Sci-Fi,130.49720384954492,80.7406393667149,7,3.386341019953096,0
47.20454167270149,Drama,139.58067934282116,34.76878510616188,11,1.152040195643666,0
122.52806290913954,Action,88.52968180198278,80.92687615356334,11,5.317301462801912,0
51.208335151282725,Comedy,109.2564586461154,59.88116532400829,7,8.730210934860771,0
7.088915629620542,Sci-Fi,96.34722493153576,83.69795259978115,1,9.06251209021146,1
26.983538863022357,Drama,124.92155452685657,74.83684574018478,6,9.606035773685385,1
67.62231800421085,Horror,104.19238765659577,78.70564128462004,4,8.91606913851503,1
196.11679715041316,Sci-Fi,110.73128699254688,48.61101696952921,10,6.220391997682885,0
119.32391407086013,Drama,103.24308097474588,94.32986755050044,10,5.001450393124908,1
5.266787277541223,Action,107.3470121107667,95.5613181360996,10,7.973648618806892,1
15.75289528428496,Action,152.61627514820339,66.06616399508951,11,7.658394709290368,0
144.88918026529853,Sci-Fi,169.7691541191931,82.16328587745572,12,5.84329087073309,0
104.97297976632251,Sci-Fi,119.4273023435619,48.02894130564633,2,1.785946353026222,0
266.1073120236569,Comedy,107.50075550457743,74.59992230556963,10,9.334732121082268,0
45.64763789139394,Drama,70.10908097775791,70.44123072476127,7,5.100422837514959,0
